,name,meta_index,l_date,status_flag,label_set,label,provider,analysis_term,machine_sn,device_cfg,ch0:_#ec_i#0,ch1:_#ec_i#0,ch2:_#ec_i#0,ch3:_#ec_i#0,ch4:_#tm_c#0,ch5:_#rh_p#0,ch6:_#fm_sccm#0,ch0:_#ec_i#0:r,ch1:_#ec_i#0:r,ch2:_#ec_i#0:r,ch3:_#ec_i#0:r,ch4:_#tm_c#0:r,ch5:_#rh_p#0:r,ch6:_#fm_sccm#0:r
0,,,,,,,,,FT3WLPSW,,,,,,,,,,,,,,,
1,control_status,-1.0,2021-05-19T11:44:06.125+08:00,on_start,,,,,,,,,,,,,,,,,,,,
2,control_status,-1.0,2021-05-19T11:44:06.140+08:00,on_first_preset_voltage,,,,,,,,,,,,,,,,,,,,
3,preset_meta,-1.0,2021-05-19T11:44:06.140+08:00,,,,,,,"{'supply_voltage': 5.0, 'channel_biasing_resistance': [1, 1, 1, 1, 1, 1, 1], 'channel_reference_c': [None, None, None, None, None, None, None], 'channel_reference_voltage': [None, None, None, None, None, None, None], 'preset_flow': [5], 'channel_actual_gain': [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 'channel_preset_voltage': [1.5, 1.5, 1.5, 1.5, 1.5, 1.5, 1.5]}",,,,,,,,,,,,,,
4,control_status,-1.0,2021-05-19T11:44:14.264+08:00,on_first_waiting_initial,,,,,,,,,,,,,,,,,,,,
132,data,0.0,2021-09-28T16:38:49.380417+08:00,,,,,,,,-3.90625,70.312492,1.953125,5.859375,26.021652,61.880493,0.297,-3.90625,70.312492,1.953125,5.859375,26.021652,61.880493,0.297
133,data,0.0,2021-09-28T16:38:50.392035+08:00,,,,,,,,-9.765625,72.265625,0.0,7.8125,25.930862,62.184143,0.293,-9.765625,72.265625,0.0,7.8125,25.930862,62.184143,0.293
134,data,0.0,2021-09-28T16:38:51.411293+08:00,,,,,,,,-7.8125,80.078125,0.0,7.8125,25.941544,61.968994,0.293,-7.8125,80.078125,0.0,7.8125,25.941544,61.968994,0.293
135,data,0.0,2021-09-28T16:38:52.419674+08:00,,,,,,,,-5.859375,87.890625,1.953125,5.859375,25.968246,61.947632,0.297,-5.859375,87.890625,1.953125,5.859375,25.968246,61.947632,0.297
136,data,0.0,2021-09-28T16:38:53.429128+08:00,,,,,,,,-7.8125,80.078125,-1.953125,7.8125,25.946884,62.028503,0.297,-7.8125,80.078125,-1.953125,7.8125,25.946884,62.028503,0.297
137,data,0.0,2021-09-28T16:38:54.448863+08:00,,,,,,,,-11.71875,82.03125,1.953125,5.859375,25.986938,61.808777,0.293,-11.71875,82.03125,1.953125,5.859375,25.986938,61.808777,0.293
138,data,0.0,2021-09-28T16:38:55.469183+08:00,,,,,,,,-3.90625,68.359375,-0.0,7.8125,25.968246,62.124634,0.293,-3.90625,68.359375,-0.0,7.8125,25.968246,62.124634,0.293
139,data,0.0,2021-09-28T16:38:56.478994+08:00,,,,,,,,-9.765625,72.265625,0.0,5.859375,25.973587,62.243652,0.293,-9.765625,72.265625,0.0,5.859375,25.973587,62.243652,0.293
140,data,0.0,2021-09-28T16:38:57.488641+08:00,,,,,,,,-1.953125,72.265625,-0.0,3.90625,26.008301,61.903381,0.297,-1.953125,72.265625,-0.0,3.90625,26.008301,61.903381,0.297
141,data,0.0,2021-09-28T16:38:58.505054+08:00,,,,,,,,3.90625,74.21875,-0.0,5.859375,25.946884,61.999512,0.297,3.90625,74.21875,-0.0,5.859375,25.946884,61.999512,0.297
142,data,0.0,2021-09-28T16:38:59.521409+08:00,,,,,,,,-9.765625,76.171883,-0.0,7.8125,25.994949,62.052917,0.293,-9.765625,76.171883,-0.0,7.8125,25.994949,62.052917,0.293
143,data,0.0,2021-09-28T16:39:00.543155+08:00,,,,,,,,-11.71875,85.9375,-0.0,7.8125,25.984268,61.833191,0.293,-11.71875,85.9375,-0.0,7.8125,25.984268,61.833191,0.293
144,data,0.0,2021-09-28T16:39:01.565110+08:00,,,,,,,,-1.953125,58.59375,-1.953125,5.859375,26.021652,61.912537,0.297,-1.953125,58.59375,-1.953125,5.859375,26.021652,61.912537,0.297
145,data,0.0,2021-09-28T16:39:02.586014+08:00,,,,,,,,-9.765625,64.453125,0.0,5.859375,25.976257,61.920166,0.288,-9.765625,64.453125,0.0,5.859375,25.976257,61.920166,0.288
146,data,0.0,2021-09-28T16:39:03.589003+08:00,,,,,,,,-9.765625,74.21875,1.953125,5.859375,26.010971,61.891174,0.293,-9.765625,74.21875,1.953125,5.859375,26.010971,61.891174,0.293
147,data,0.0,2021-09-28T16:39:04.601391+08:00,,,,,,,,-7.8125,76.171883,-0.0,5.859375,26.00296,62.042236,0.293,-7.8125,76.171883,-0.0,5.859375,26.00296,62.042236,0.293
148,data,0.0,2021-09-28T16:39:05.609912+08:00,,,,,,,,-5.859375,76.171883,-1.953125,5.859375,26.00296,61.962891,0.293,-5.859375,76.171883,-1.953125,5.859375,26.00296,61.962891,0.293
149,data,0.0,2021-09-28T16:39:06.625348+08:00,,,,,,,,1.953125,82.03125,0.0,5.859375,26.008301,61.901855,0.288,1.953125,82.03125,0.0,5.859375,26.008301,61.901855,0.288
150,data,0.0,2021-09-28T16:39:07.637067+08:00,,,,,,,,-15.625,74.21875,-0.0,5.859375,25.986938,61.935425,0.297,-15.625,74.21875,-0.0,5.859375,25.986938,61.935425,0.297
151,data,0.0,2021-09-28T16:39:08.642306+08:00,,,,,,,,-3.90625,72.265625,1.953125,5.859375,25.952225,61.956787,0.288,-3.90625,72.265625,1.953125,5.859375,25.952225,61.956787,0.288
152,data,0.0,2021-09-28T16:39:09.650466+08:00,,,,,,,,-7.8125,97.656258,-1.953125,7.8125,26.045685,62.001038,0.293,-7.8125,97.656258,-1.953125,7.8125,26.045685,62.001038,0.293
153,data,0.0,2021-09-28T16:39:10.659740+08:00,,,,,,,,-1.953125,82.03125,-0.0,5.859375,25.960236,62.025452,0.297,-1.953125,82.03125,-0.0,5.859375,25.960236,62.025452,0.297
154,data,0.0,2021-09-28T16:39:11.672153+08:00,,,,,,,,-1.953125,70.312492,0.0,5.859375,26.018982,61.979675,0.293,-1.953125,70.312492,0.0,5.859375,26.018982,61.979675,0.293
155,data,0.0,2021-09-28T16:39:12.696416+08:00,,,,,,,,-7.8125,80.078125,-3.90625,7.8125,26.016312,61.978149,0.288,-7.8125,80.078125,-3.90625,7.8125,26.016312,61.978149,0.288
156,data,0.0,2021-09-28T16:39:13.699360+08:00,,,,,,,,-5.859375,82.03125,1.953125,5.859375,26.026993,61.941528,0.293,-5.859375,82.03125,1.953125,5.859375,26.026993,61.941528,0.293
157,data,0.0,2021-09-28T16:39:14.705146+08:00,,,,,,,,-1.953125,82.03125,1.953125,3.90625,26.064377,62.042236,0.293,-1.953125,82.03125,1.953125,3.90625,26.064377,62.042236,0.293
158,data,0.0,2021-09-28T16:39:15.728566+08:00,,,,,,,,1.953125,74.21875,-0.0,7.8125,25.984268,61.891174,0.293,1.953125,74.21875,-0.0,7.8125,25.984268,61.891174,0.293
159,data,0.0,2021-09-28T16:39:16.735994+08:00,,,,,,,,-7.8125,76.171883,0.0,7.8125,26.00029,61.87439,0.288,-7.8125,76.171883,0.0,7.8125,26.00029,61.87439,0.288
160,data,0.0,2021-09-28T16:39:17.745245+08:00,,,,,,,,-7.8125,68.359375,-1.953125,3.90625,25.986938,61.990356,0.288,-7.8125,68.359375,-1.953125,3.90625,25.986938,61.990356,0.288
161,data,0.0,2021-09-28T16:39:18.748636+08:00,,,,,,,,-3.90625,72.265625,-0.0,7.8125,26.00296,62.005615,0.284,-3.90625,72.265625,-0.0,7.8125,26.00296,62.005615,0.284
162,data,0.0,2021-09-28T16:39:19.769010+08:00,,,,,,,,-11.71875,80.078125,3.90625,5.859375,25.981598,61.883545,0.293,-11.71875,80.078125,3.90625,5.859375,25.981598,61.883545,0.293
163,data,0.0,2021-09-28T16:39:20.786266+08:00,,,,,,,,-0.0,80.078125,1.953125,7.8125,25.957565,61.915588,0.297,-0.0,80.078125,1.953125,7.8125,25.957565,61.915588,0.297
164,data,0.0,2021-09-28T16:39:21.805150+08:00,,,,,,,,-1.953125,64.453125,1.953125,7.8125,26.008301,62.068176,0.293,-1.953125,64.453125,1.953125,7.8125,26.008301,62.068176,0.293
165,data,0.0,2021-09-28T16:39:22.825922+08:00,,,,,,,,-3.90625,78.125,-1.953125,5.859375,25.984268,62.001038,0.288,-3.90625,78.125,-1.953125,5.859375,25.984268,62.001038,0.288
166,data,0.0,2021-09-28T16:39:23.828923+08:00,,,,,,,,-5.859375,80.078125,0.0,5.859375,25.968246,61.999512,0.293,-5.859375,80.078125,0.0,5.859375,25.968246,61.999512,0.293
167,data,0.0,2021-09-28T16:39:24.846023+08:00,,,,,,,,-5.859375,68.359375,0.0,5.859375,26.008301,61.955261,0.293,-5.859375,68.359375,0.0,5.859375,26.008301,61.955261,0.293
168,data,0.0,2021-09-28T16:39:25.853324+08:00,,,,,,,,-7.8125,74.21875,-1.953125,3.90625,25.976257,62.054443,0.288,-7.8125,74.21875,-1.953125,3.90625,25.976257,62.054443,0.288
169,data,0.0,2021-09-28T16:39:26.875284+08:00,,,,,,,,-5.859375,80.078125,0.0,5.859375,26.008301,61.862183,0.293,-5.859375,80.078125,0.0,5.859375,26.008301,61.862183,0.293
170,data,0.0,2021-09-28T16:39:27.880880+08:00,,,,,,,,-9.765625,74.21875,-0.0,5.859375,26.00029,61.787415,0.288,-9.765625,74.21875,-0.0,5.859375,26.00029,61.787415,0.288
171,data,0.0,2021-09-28T16:39:28.894067+08:00,,,,,,,,-0.0,68.359375,1.953125,3.90625,26.016312,61.99646,0.288,-0.0,68.359375,1.953125,3.90625,26.016312,61.99646,0.288
172,data,0.0,2021-09-28T16:39:29.914002+08:00,,,,,,,,-7.8125,78.125,-0.0,7.8125,25.981598,61.846924,0.288,-7.8125,78.125,-0.0,7.8125,25.981598,61.846924,0.288
173,data,0.0,2021-09-28T16:39:30.922502+08:00,,,,,,,,1.953125,85.9375,3.90625,5.859375,25.981598,61.958313,0.293,1.953125,85.9375,3.90625,5.859375,25.981598,61.958313,0.293
174,data,0.0,2021-09-28T16:39:31.943973+08:00,,,,,,,,-3.90625,78.125,-1.953125,7.8125,26.010971,61.962891,0.297,-3.90625,78.125,-1.953125,7.8125,26.010971,61.962891,0.297
175,data,0.0,2021-09-28T16:39:32.948170+08:00,,,,,,,,-0.0,70.312492,1.953125,5.859375,26.026993,61.933899,0.288,-0.0,70.312492,1.953125,5.859375,26.026993,61.933899,0.288
176,data,0.0,2021-09-28T16:39:33.960208+08:00,,,,,,,,-11.71875,72.265625,-1.953125,5.859375,25.960236,62.026978,0.293,-11.71875,72.265625,-1.953125,5.859375,25.960236,62.026978,0.293
177,data,0.0,2021-09-28T16:39:34.979408+08:00,,,,,,,,-11.71875,78.125,1.953125,3.90625,25.992279,61.880493,0.288,-11.71875,78.125,1.953125,3.90625,25.992279,61.880493,0.288
178,data,0.0,2021-09-28T16:39:36.002067+08:00,,,,,,,,-13.671875,72.265625,0.0,3.90625,25.968246,62.081909,0.293,-13.671875,72.265625,0.0,3.90625,25.968246,62.081909,0.293
179,data,0.0,2021-09-28T16:39:37.011903+08:00,,,,,,,,-5.859375,85.9375,0.0,7.8125,25.981598,62.007141,0.293,-5.859375,85.9375,0.0,7.8125,25.981598,62.007141,0.293
180,data,0.0,2021-09-28T16:39:38.030127+08:00,,,,,,,,5.859375,85.9375,1.953125,5.859375,25.984268,62.013245,0.293,5.859375,85.9375,1.953125,5.859375,25.984268,62.013245,0.293
181,data,0.0,2021-09-28T16:39:39.037014+08:00,,,,,,,,-9.765625,70.312492,-0.0,7.8125,25.968246,62.078857,0.293,-9.765625,70.312492,-0.0,7.8125,25.968246,62.078857,0.293
182,data,0.0,2021-09-28T16:39:40.041222+08:00,,,,,,,,-11.71875,72.265625,-1.953125,7.8125,26.016312,61.981201,0.297,-11.71875,72.265625,-1.953125,7.8125,26.016312,61.981201,0.297
183,data,0.0,2021-09-28T16:39:41.047072+08:00,,,,,,,,-9.765625,78.125,-1.953125,7.8125,26.008301,62.069702,0.293,-9.765625,78.125,-1.953125,7.8125,26.008301,62.069702,0.293
184,data,0.0,2021-09-28T16:39:42.066873+08:00,,,,,,,,-11.71875,68.359375,0.0,7.8125,25.968246,61.973572,0.293,-11.71875,68.359375,0.0,7.8125,25.968246,61.973572,0.293
185,data,0.0,2021-09-28T16:39:43.088499+08:00,,,,,,,,-3.90625,78.125,1.953125,5.859375,25.965576,62.065125,0.293,-3.90625,78.125,1.953125,5.859375,25.965576,62.065125,0.293
186,data,0.0,2021-09-28T16:39:44.102085+08:00,,,,,,,,-3.90625,68.359375,1.953125,7.8125,25.957565,61.967468,0.293,-3.90625,68.359375,1.953125,7.8125,25.957565,61.967468,0.293
187,data,0.0,2021-09-28T16:39:45.106741+08:00,,,,,,,,-5.859375,68.359375,1.953125,5.859375,25.960236,61.962891,0.293,-5.859375,68.359375,1.953125,5.859375,25.960236,61.962891,0.293
188,data,0.0,2021-09-28T16:39:46.118344+08:00,,,,,,,,-11.71875,70.312492,1.953125,7.8125,26.021652,61.955261,0.293,-11.71875,70.312492,1.953125,7.8125,26.021652,61.955261,0.293
189,data,0.0,2021-09-28T16:39:47.137297+08:00,,,,,,,,-3.90625,89.84375,0.0,3.90625,26.026993,61.987305,0.288,-3.90625,89.84375,0.0,3.90625,26.026993,61.987305,0.288
190,data,0.0,2021-09-28T16:39:48.153369+08:00,,,,,,,,-3.90625,89.84375,0.0,7.8125,25.938873,61.967468,0.293,-3.90625,89.84375,0.0,7.8125,25.938873,61.967468,0.293
191,data,0.0,2021-09-28T16:39:49.173467+08:00,,,,,,,,-5.859375,64.453125,1.953125,5.859375,25.973587,62.057495,0.288,-5.859375,64.453125,1.953125,5.859375,25.973587,62.057495,0.288
192,data,0.0,2021-09-28T16:39:50.193108+08:00,,,,,,,,-0.0,72.265625,-0.0,5.859375,26.059036,62.094116,0.293,-0.0,72.265625,-0.0,5.859375,26.059036,62.094116,0.293
193,data,0.0,2021-09-28T16:39:51.214196+08:00,,,,,,,,-5.859375,78.125,-0.0,5.859375,26.021652,62.135315,0.297,-5.859375,78.125,-0.0,5.859375,26.021652,62.135315,0.297
194,data,0.0,2021-09-28T16:39:52.229997+08:00,,,,,,,,-9.765625,82.03125,-0.0,5.859375,26.037674,62.117004,0.293,-9.765625,82.03125,-0.0,5.859375,26.037674,62.117004,0.293
195,data,0.0,2021-09-28T16:39:53.254145+08:00,,,,,,,,-1.953125,76.171883,0.0,3.90625,25.984268,62.091064,0.293,-1.953125,76.171883,0.0,3.90625,25.984268,62.091064,0.293
196,data,0.0,2021-09-28T16:39:54.260833+08:00,,,,,,,,-1.953125,72.265625,-0.0,7.8125,25.986938,61.978149,0.293,-1.953125,72.265625,-0.0,7.8125,25.986938,61.978149,0.293
197,data,0.0,2021-09-28T16:39:55.281844+08:00,,,,,,,,-3.90625,87.890625,0.0,7.8125,26.016312,61.999512,0.293,-3.90625,87.890625,0.0,7.8125,26.016312,61.999512,0.293
198,data,0.0,2021-09-28T16:39:56.286896+08:00,,,,,,,,-9.765625,78.125,1.953125,5.859375,25.968246,62.036133,0.297,-9.765625,78.125,1.953125,5.859375,25.968246,62.036133,0.297
199,data,0.0,2021-09-28T16:39:57.310910+08:00,,,,,,,,1.953125,87.890625,-0.0,5.859375,26.00296,61.907959,0.288,1.953125,87.890625,-0.0,5.859375,26.00296,61.907959,0.288
200,data,0.0,2021-09-28T16:39:58.315942+08:00,,,,,,,,-9.765625,74.21875,1.953125,5.859375,26.00029,61.799622,0.293,-9.765625,74.21875,1.953125,5.859375,26.00029,61.799622,0.293
201,data,0.0,2021-09-28T16:39:59.334001+08:00,,,,,,,,-5.859375,74.21875,0.0,7.8125,25.946884,62.0224,0.288,-5.859375,74.21875,0.0,7.8125,25.946884,62.0224,0.288
202,data,0.0,2021-09-28T16:40:00.352604+08:00,,,,,,,,1.953125,91.796867,0.0,7.8125,26.00296,62.013245,0.288,1.953125,91.796867,0.0,7.8125,26.00296,62.013245,0.288
203,data,0.0,2021-09-28T16:40:01.372982+08:00,,,,,,,,-7.8125,89.84375,-1.953125,7.8125,25.973587,62.013245,0.293,-7.8125,89.84375,-1.953125,7.8125,25.973587,62.013245,0.293
204,data,0.0,2021-09-28T16:40:02.391254+08:00,,,,,,,,-7.8125,85.9375,0.0,5.859375,25.981598,62.0224,0.288,-7.8125,85.9375,0.0,5.859375,25.981598,62.0224,0.288
205,data,0.0,2021-09-28T16:40:03.397943+08:00,,,,,,,,-9.765625,76.171883,0.0,7.8125,25.992279,61.949158,0.288,-9.765625,76.171883,0.0,7.8125,25.992279,61.949158,0.288
206,data,0.0,2021-09-28T16:40:04.404828+08:00,,,,,,,,-9.765625,72.265625,-0.0,5.859375,25.992279,62.142944,0.293,-9.765625,72.265625,-0.0,5.859375,25.992279,62.142944,0.293
207,data,0.0,2021-09-28T16:40:05.412213+08:00,,,,,,,,-9.765625,85.9375,1.953125,3.90625,25.973587,62.167358,0.293,-9.765625,85.9375,1.953125,3.90625,25.973587,62.167358,0.293
208,data,0.0,2021-09-28T16:40:06.421178+08:00,,,,,,,,-5.859375,83.984375,1.953125,5.859375,25.968246,62.159729,0.301,-5.859375,83.984375,1.953125,5.859375,25.968246,62.159729,0.301
209,data,0.0,2021-09-28T16:40:07.436065+08:00,,,,,,,,1.953125,83.984375,1.953125,7.8125,25.952225,62.075806,0.293,1.953125,83.984375,1.953125,7.8125,25.952225,62.075806,0.293
210,data,0.0,2021-09-28T16:40:08.455380+08:00,,,,,,,,-9.765625,82.03125,1.953125,5.859375,26.029663,62.071228,0.288,-9.765625,82.03125,1.953125,5.859375,26.029663,62.071228,0.288
211,data,0.0,2021-09-28T16:40:09.461348+08:00,,,,,,,,0.0,91.796867,1.953125,5.859375,26.016312,62.181091,0.293,0.0,91.796867,1.953125,5.859375,26.016312,62.181091,0.293
212,data,0.0,2021-09-28T16:40:10.486119+08:00,,,,,,,,-3.90625,76.171883,0.0,5.859375,26.00296,62.141418,0.293,-3.90625,76.171883,0.0,5.859375,26.00296,62.141418,0.293
213,data,0.0,2021-09-28T16:40:11.502335+08:00,,,,,,,,-5.859375,78.125,-0.0,3.90625,25.968246,62.025452,0.297,-5.859375,78.125,-0.0,3.90625,25.968246,62.025452,0.297
214,data,0.0,2021-09-28T16:40:12.511192+08:00,,,,,,,,-7.8125,80.078125,1.953125,5.859375,25.981598,62.025452,0.293,-7.8125,80.078125,1.953125,5.859375,25.981598,62.025452,0.293
215,data,0.0,2021-09-28T16:40:13.534985+08:00,,,,,,,,-7.8125,80.078125,-0.0,5.859375,25.994949,62.11853,0.288,-7.8125,80.078125,-0.0,5.859375,25.994949,62.11853,0.288
216,data,0.0,2021-09-28T16:40:14.553173+08:00,,,,,,,,-1.953125,70.312492,-1.953125,7.8125,25.952225,61.981201,0.288,-1.953125,70.312492,-1.953125,7.8125,25.952225,61.981201,0.288
217,data,0.0,2021-09-28T16:40:15.564057+08:00,,,,,,,,-5.859375,87.890625,1.953125,5.859375,25.960236,62.005615,0.284,-5.859375,87.890625,1.953125,5.859375,25.960236,62.005615,0.284
218,data,0.0,2021-09-28T16:40:16.584201+08:00,,,,,,,,-5.859375,76.171883,1.953125,7.8125,25.960236,62.1521,0.284,-5.859375,76.171883,1.953125,7.8125,25.960236,62.1521,0.284
219,data,0.0,2021-09-28T16:40:17.592445+08:00,,,,,,,,-1.953125,80.078125,1.953125,7.8125,25.986938,62.174988,0.288,-1.953125,80.078125,1.953125,7.8125,25.986938,62.174988,0.288
220,data,0.0,2021-09-28T16:40:18.597997+08:00,,,,,,,,-3.90625,76.171883,-1.953125,7.8125,25.941544,62.063599,0.288,-3.90625,76.171883,-1.953125,7.8125,25.941544,62.063599,0.288
221,data,0.0,2021-09-28T16:40:19.608146+08:00,,,,,,,,-3.90625,70.312492,0.0,5.859375,25.984268,62.211609,0.293,-3.90625,70.312492,0.0,5.859375,25.984268,62.211609,0.293
222,data,0.0,2021-09-28T16:40:20.613934+08:00,,,,,,,,-1.953125,80.078125,1.953125,7.8125,25.949554,62.12616,0.293,-1.953125,80.078125,1.953125,7.8125,25.949554,62.12616,0.293
223,data,0.0,2021-09-28T16:40:21.624808+08:00,,,,,,,,-13.671875,70.312492,3.90625,7.8125,26.010971,62.182617,0.288,-13.671875,70.312492,3.90625,7.8125,26.010971,62.182617,0.288
224,data,0.0,2021-09-28T16:40:22.640974+08:00,,,,,,,,-5.859375,74.21875,1.953125,5.859375,26.018982,62.234497,0.293,-5.859375,74.21875,1.953125,5.859375,26.018982,62.234497,0.293
225,data,0.0,2021-09-28T16:40:23.656663+08:00,,,,,,,,-3.90625,78.125,1.953125,5.859375,25.986938,62.287903,0.288,-3.90625,78.125,1.953125,5.859375,25.986938,62.287903,0.288
226,data,0.0,2021-09-28T16:40:24.680270+08:00,,,,,,,,-7.8125,85.9375,0.0,5.859375,26.018982,62.147522,0.288,-7.8125,85.9375,0.0,5.859375,26.018982,62.147522,0.288
227,data,0.0,2021-09-28T16:40:25.689068+08:00,,,,,,,,-5.859375,87.890625,-0.0,5.859375,25.976257,62.013245,0.293,-5.859375,87.890625,-0.0,5.859375,25.976257,62.013245,0.293
228,data,0.0,2021-09-28T16:40:26.707833+08:00,,,,,,,,-7.8125,70.312492,-0.0,5.859375,25.994949,62.065125,0.288,-7.8125,70.312492,-0.0,5.859375,25.994949,62.065125,0.288
229,data,0.0,2021-09-28T16:40:27.727506+08:00,,,,,,,,-0.0,85.9375,1.953125,7.8125,25.984268,62.103271,0.288,-0.0,85.9375,1.953125,7.8125,25.984268,62.103271,0.288
230,data,0.0,2021-09-28T16:40:28.746340+08:00,,,,,,,,-7.8125,74.21875,1.953125,5.859375,25.981598,62.132263,0.288,-7.8125,74.21875,1.953125,5.859375,25.981598,62.132263,0.288
231,data,0.0,2021-09-28T16:40:29.750575+08:00,,,,,,,,-5.859375,85.9375,0.0,3.90625,25.973587,62.081909,0.293,-5.859375,85.9375,0.0,3.90625,25.973587,62.081909,0.293
232,data,0.0,2021-09-28T16:40:30.763977+08:00,,,,,,,,-5.859375,80.078125,-1.953125,5.859375,26.00029,62.219238,0.288,-5.859375,80.078125,-1.953125,5.859375,26.00029,62.219238,0.288
233,data,0.0,2021-09-28T16:40:31.771210+08:00,,,,,,,,-3.90625,76.171883,-0.0,5.859375,25.938873,62.136841,0.293,-3.90625,76.171883,-0.0,5.859375,25.938873,62.136841,0.293
234,data,0.0,2021-09-28T16:40:32.780869+08:00,,,,,,,,-9.765625,80.078125,0.0,9.765625,26.00029,62.271118,0.288,-9.765625,80.078125,0.0,9.765625,26.00029,62.271118,0.288
235,data,0.0,2021-09-28T16:40:33.798106+08:00,,,,,,,,-1.953125,93.75,1.953125,5.859375,26.016312,62.07428,0.288,-1.953125,93.75,1.953125,5.859375,26.016312,62.07428,0.288
236,data,0.0,2021-09-28T16:40:34.807116+08:00,,,,,,,,-7.8125,70.312492,1.953125,7.8125,26.018982,62.150574,0.293,-7.8125,70.312492,1.953125,7.8125,26.018982,62.150574,0.293
237,data,0.0,2021-09-28T16:40:35.815996+08:00,,,,,,,,-5.859375,101.5625,-0.0,7.8125,25.965576,62.147522,0.293,-5.859375,101.5625,-0.0,7.8125,25.965576,62.147522,0.293
238,data,0.0,2021-09-28T16:40:36.819733+08:00,,,,,,,,-3.90625,78.125,-0.0,5.859375,25.965576,62.155151,0.288,-3.90625,78.125,-0.0,5.859375,25.965576,62.155151,0.288
239,data,0.0,2021-09-28T16:40:37.827459+08:00,,,,,,,,-9.765625,91.796867,1.953125,5.859375,25.986938,62.075806,0.288,-9.765625,91.796867,1.953125,5.859375,25.986938,62.075806,0.288
240,data,0.0,2021-09-28T16:40:38.834125+08:00,,,,,,,,-0.0,85.9375,-0.0,5.859375,25.973587,62.239075,0.297,-0.0,85.9375,-0.0,5.859375,25.973587,62.239075,0.297
241,data,0.0,2021-09-28T16:40:39.841160+08:00,,,,,,,,-3.90625,76.171883,-1.953125,5.859375,25.994949,62.265015,0.293,-3.90625,76.171883,-1.953125,5.859375,25.994949,62.265015,0.293
242,data,0.0,2021-09-28T16:40:40.849239+08:00,,,,,,,,-5.859375,83.984375,0.0,3.90625,26.053696,62.130737,0.288,-5.859375,83.984375,0.0,3.90625,26.053696,62.130737,0.288
243,data,0.0,2021-09-28T16:40:41.867830+08:00,,,,,,,,-1.953125,93.75,1.953125,5.859375,26.018982,62.304688,0.293,-1.953125,93.75,1.953125,5.859375,26.018982,62.304688,0.293
244,data,0.0,2021-09-28T16:40:42.854972+08:00,,,,,,,,-11.71875,82.03125,-0.0,5.859375,26.037674,62.239075,0.288,-11.71875,82.03125,-0.0,5.859375,26.037674,62.239075,0.288
245,data,0.0,2021-09-28T16:40:43.880794+08:00,,,,,,,,-0.0,83.984375,-1.953125,5.859375,26.00296,62.211609,0.297,-0.0,83.984375,-1.953125,5.859375,26.00296,62.211609,0.297
246,data,0.0,2021-09-28T16:40:44.898322+08:00,,,,,,,,-5.859375,83.984375,-1.953125,5.859375,26.016312,62.078857,0.293,-5.859375,83.984375,-1.953125,5.859375,26.016312,62.078857,0.293
247,data,0.0,2021-09-28T16:40:45.916245+08:00,,,,,,,,-7.8125,64.453125,1.953125,3.90625,26.029663,62.185669,0.293,-7.8125,64.453125,1.953125,3.90625,26.029663,62.185669,0.293
248,data,0.0,2021-09-28T16:40:46.916825+08:00,,,,,,,,-9.765625,93.75,-0.0,7.8125,26.037674,61.962891,0.293,-9.765625,93.75,-0.0,7.8125,26.037674,61.962891,0.293
249,data,0.0,2021-09-28T16:40:47.917969+08:00,,,,,,,,-3.90625,85.9375,-0.0,5.859375,25.973587,62.081909,0.288,-3.90625,85.9375,-0.0,5.859375,25.973587,62.081909,0.288
250,data,0.0,2021-09-28T16:40:48.928769+08:00,,,,,,,,-7.8125,85.9375,1.953125,7.8125,25.976257,62.094116,0.293,-7.8125,85.9375,1.953125,7.8125,25.976257,62.094116,0.293
251,data,0.0,2021-09-28T16:40:49.949183+08:00,,,,,,,,5.859375,89.84375,0.0,7.8125,25.992279,62.155151,0.293,5.859375,89.84375,0.0,7.8125,25.992279,62.155151,0.293
252,data,0.0,2021-09-28T16:40:50.968120+08:00,,,,,,,,-0.0,72.265625,0.0,5.859375,25.941544,62.121582,0.293,-0.0,72.265625,0.0,5.859375,25.941544,62.121582,0.293
253,data,0.0,2021-09-28T16:40:51.991393+08:00,,,,,,,,-1.953125,74.21875,1.953125,9.765625,26.00029,62.101746,0.293,-1.953125,74.21875,1.953125,9.765625,26.00029,62.101746,0.293
254,data,0.0,2021-09-28T16:40:52.999231+08:00,,,,,,,,-3.90625,76.171883,-0.0,5.859375,26.016312,62.049866,0.293,-3.90625,76.171883,-0.0,5.859375,26.016312,62.049866,0.293
255,data,0.0,2021-09-28T16:40:54.019097+08:00,,,,,,,,-3.90625,72.265625,-0.0,5.859375,25.994949,62.004089,0.288,-3.90625,72.265625,-0.0,5.859375,25.994949,62.004089,0.288
256,data,0.0,2021-09-28T16:40:55.037997+08:00,,,,,,,,-9.765625,83.984375,-1.953125,5.859375,25.968246,62.124634,0.297,-9.765625,83.984375,-1.953125,5.859375,25.968246,62.124634,0.297
257,data,0.0,2021-09-28T16:40:56.045784+08:00,,,,,,,,-0.0,78.125,0.0,5.859375,25.994949,62.211609,0.288,-0.0,78.125,0.0,5.859375,25.994949,62.211609,0.288
258,data,0.0,2021-09-28T16:40:57.051900+08:00,,,,,,,,-5.859375,70.312492,-1.953125,7.8125,25.976257,62.052917,0.297,-5.859375,70.312492,-1.953125,7.8125,25.976257,62.052917,0.297
